0,5040
1,5040
2,5040
3,5040
4,5040
5,5040
6,5040
7,5040
8,5040
9,5040
10,5040
11,5040
12,5040
13,5040
14,5040
15,5120
16,5120
17,5120
18,5120
19,5120
20,5120
21,5120
22,5120
23,5120
24,5120
25,5120
26,5120
27,5120
28,5120
29,5120
30,5120
31,5120
32,5120
33,5120
34,5120
35,5120
36,5120
37,5120
38,5120
39,5120
40,5120
41,5120
42,5120
43,5120
44,5120
45,5120
46,5120
47,5120
48,5120
49,5120
50,5120
51,5120
52,5120
53,5120
54,5120
55,5120
56,5120
57,5120
58,5120
59,5120
60,5120
61,5230
62,5230
63,5230
64,5230
65,5230
66,5230
67,5230
68,5230
69,5230
70,5240
71,5240
72,5240
73,5240
74,5240
75,5240
76,5240
77,5240
78,5240
79,5240
80,5240
81,5240
82,5240
83,5240
84,5240
85,5400
86,5400
87,5400
88,5400
89,5400
90,5400
91,5400
92,5400
93,5400
94,5400
95,5500
96,5500
97,5500
98,5500
99,5500
100,5500
101,5500
102,5500
103,5500
104,5500
105,5500
106,5500
107,5500
108,5500
109,5500
110,5500
111,5500
112,5500
113,5500
114,5500
115,5500
116,5500
117,5500
118,5500
119,5500
120,5500
121,5500
122,5500
123,5500
124,5500
125,5500
126,5500
127,5500
128,5500
129,5500
130,5500
131,5500
132,5500
133,5500
134,5500
135,5500
136,5500
137,5500
138,5500
139,5500
140,5500
141,5500
142,5500
143,5500
144,5500
145,5500
146,5500
147,5500
148,5500
149,5500
150,5500
151,5500
152,5500
153,5500
154,5500
155,5500
156,5500
157,5500
158,5500
159,5500
160,5500
161,5500
162,5500
163,5500
164,5500
165,5500
166,5500
167,5500
168,5500
169,5500
170,5500
171,5500
172,5500
173,5500
174,5500
175,5500
176,5500
177,5500
178,5500
179,5500
180,5500
181,5500
182,5500
183,5500
184,5500
185,5500
186,5500
187,5500
188,5500
189,5500
190,5500
191,5500
192,5500
193,5500
194,5500
195,5500
196,5500
197,5500
198,5500
199,5500
200,5500
201,5500
202,5500
203,5500
204,5500
205,5500
206,5500
207,5500
208,5500
209,5500
210,5500
211,5500
212,5500
213,5500
214,5500
215,5500
216,5500
217,5500
218,5500
219,5500
220,5500
221,5500
222,5500
223,5500
224,5500
225,5500
226,5500
227,5500
228,5500
229,5500
230,5500
231,5500
232,5500
233,5500
234,5500
235,5500
236,5500
237,5500
238,5500
239,5500
240,5500
241,5500
242,5500
243,5500
244,5500
245,5500
246,5500
247,5500
248,5500
249,5500
250,5500
251,5500
252,5500
253,5500
254,5500
255,5500
256,5500
257,5500
258,5500
259,5500
260,5500
261,5500
262,5500
263,5500
264,5500
265,5500
266,5500
267,5500
268,5500
269,5500
270,5500
271,5500
272,5500
273,5500
274,5500
275,5500
276,5500
277,5500
278,5500
279,5500
280,5500
281,5500
282,5500
283,5500
284,5500
285,5500
286,5500
287,5500
288,5500
289,5500
290,5500
291,5500
292,5500
293,5500
294,5500
295,5500
296,5500
297,5500
298,5500
299,5500
300,5500
301,5500
302,5500
303,5500
304,5500
305,5500
306,5500
307,5500
308,5500
309,5500
310,5500
311,5500
312,5500
313,5500
314,5500
315,5500
316,5500
317,5500
318,5500
319,5500
320,5500
321,5500
322,5500
323,5500
324,5500
325,5500
326,5500
327,5500
328,5500
329,5500
330,5500
331,5500
332,5500
333,5500
334,5500
335,5500
336,5500
337,5500
338,5500
339,5500
340,5500
341,5500
342,5500
343,5500
344,5500
345,5500
346,5500
347,5500
348,5500
349,5500
350,5500
351,5500
352,5500
353,5500
354,5500
355,5500
356,5500
357,5500
358,5500
359,5500
360,5500
361,5500
362,5500
363,5500
364,5500
365,5500
366,5500
367,5500
368,5500
369,5500
370,5500
371,5500
372,5500
373,5500
374,5500
375,5500
376,5500
377,5500
378,5500
379,5500
380,5500
381,5500
382,5500
383,5500
384,5500
385,5500
386,5500
387,5500
388,5500
389,5500
390,5500
391,5500
392,5500
393,5500
394,5500
395,5500
396,5500
397,5500
398,5500
399,5500
400,5500
401,5500
402,5500
403,5500
404,5500
405,5500
406,5500
407,5500
408,5500
409,5500
410,5500
411,5500
412,5500
413,5500
414,5500
415,5500
416,5500
417,5500
418,5500
419,5500
420,5500
421,5500
422,5500
423,5500
424,5500
425,5500
426,5500
427,5500
428,5500
429,5500
430,5500
431,5500
432,5500
433,5500
434,5500
435,5500
436,5500
437,5500
438,5500
439,5500
440,5500
441,5500
442,5500
443,5500
444,5500
445,5500
446,5500
447,5500
448,5500
449,5500
450,5500
451,5500
452,5500
453,5500
454,5500
455,5500
456,5500
457,5500
458,5500
459,5500
460,5500
461,5500
462,5500
463,5500
464,5500
465,5500
466,5500
467,5500
468,5500
469,5500
470,5500
471,5500
472,5500
473,5500
474,5500
475,5500
476,5500
477,5500
478,5500
479,5500
480,5500
481,5500
482,5500
483,5500
484,5500
485,5500
486,5500
487,5500
488,5500
489,5500
490,5500
491,5500
492,5500
493,5500
494,5500
495,5500
496,5500
497,5500
498,5500
499,5500
500,5500
501,5500
502,5500
503,5500
504,5500
505,5500
506,5500
507,5500
508,5500
509,5500
510,5500
511,5500
512,5500
513,5500
514,5500
515,5500
516,5500
517,5500
518,5500
519,5500
520,5500
521,5500
522,5500
523,5500
524,5500
525,5500
526,5500
527,5500
528,5500
529,5500
530,5500
531,5500
532,5500
533,5500
534,5500
535,5500
536,5500
537,5500
538,5500
539,5500
540,5500
541,5500
542,5500
543,5500
544,5500
545,5500
546,5500
547,5500
548,5500
549,5500
550,5500
551,5500
552,5500
553,5500
554,5500
555,5500
556,5500
557,5500
558,5500
559,5500
560,5500
561,5500
562,5500
563,5500
564,5500
565,5500
566,5500
567,5500
568,5500
569,5500
570,5500
571,5500
572,5500
573,5500
574,5500
575,5500
576,5500
577,5500
578,5500
579,5500
580,5500
581,5500
582,5500
583,5500
584,5500
585,5500
586,5500
587,5500
588,5500
589,5500
590,5500
591,5500
592,5500
593,5500
594,5500
595,5500
596,5500
597,5500
598,5500
599,5500
600,5500
601,5500
602,5500
603,5500
604,5500
605,5500
606,5500
607,5500
608,5500
609,5500
610,5500
611,5500
612,5500
613,5500
614,5500
615,5500
616,5500
617,5500
618,5500
619,5500
620,5500
621,5500
622,5500
623,5500
624,5500
625,5500
626,5500
627,5500
628,5500
629,5500
630,5500
631,5500
632,5500
633,5500
634,5500
635,5500
636,5500
637,5500
638,5500
639,5500
640,5500
641,5500
642,5500
643,5500
644,5500
645,5500
646,5500
647,5500
648,5500
649,5500
650,5500
651,5500
652,5500
653,5500
654,5500
655,5500
656,5500
657,5500
658,5500
659,5500
660,5500
661,5500
662,5500
663,5500
664,5500
665,5500
666,5500
667,5500
668,5500
669,5500
670,5500
671,5500
672,5500
673,5500
674,5500
675,5500
676,5500
677,5500
678,5500
679,5500
680,5500
681,5500
682,5500
683,5500
684,5500
685,5500
686,5500
687,5500
688,5500
689,5500
690,5500
691,5500
692,5500
693,5500
694,5500
695,5500
696,5500
697,5500
698,5500
699,5500
700,5500
701,5500
702,5500
703,5500
704,5500
705,5500
706,5500
707,5500
708,5500
709,5500
710,5500
711,5500
712,5500
713,5500
714,5500
715,5500
716,5500
717,5500
718,5500
719,5500
720,5500
721,5500
722,5500
723,5500
724,5500
725,5500
726,5500
727,5500
728,5500
729,5500
730,5500
731,5500
732,5500
733,5500
734,5500
735,5500
736,5500
737,5500
738,5500
739,5500
740,5500
741,5500
742,5500
743,5500
744,5500
745,5500
746,5500
747,5500
748,5500
749,5500
750,5500
751,5500
752,5500
753,5500
754,5500
755,5500
756,5500
757,5500
758,5500
759,5500
760,5500
761,5500
762,5500
763,5500
764,5500
765,5500
766,5500
767,5500
768,5500
769,5500
770,5500
771,5500
772,5500
773,5500
774,5500
775,5500
776,5500
777,5500
778,5500
779,5500
780,5500
781,5500
782,5500
783,5500
784,5500
785,5500
786,5500
787,5500
788,5500
789,5500
790,5500
791,5500
792,5500
793,5500
794,5500
795,5500
796,5500
797,5500
798,5500
799,5500
800,5500
801,5500
802,5500
803,5500
804,5500
805,5500
806,5500
807,5500
808,5500
809,5500
810,5500
811,5500
812,5500
813,5500
814,5500
815,5500
816,5500
817,5500
818,5500
819,5500
820,5500
821,5500
822,5500
823,5500
824,5500
825,5500
826,5500
827,5500
828,5500
829,5500
830,5500
831,5500
832,5500
833,5500
834,5500
835,5500
836,5500
837,5500
838,5500
839,5500
840,5500
841,5500
842,5500
843,5500
844,5500
845,5500
846,5500
847,5500
848,5500
849,5500
850,5500
851,5500
852,5500
853,5500
854,5500
855,5500
856,5500
857,5500
858,5500
859,5500
860,5500
861,5500
862,5500
863,5500
864,5500
865,5500
866,5500
867,5500
868,5500
869,5500
870,5500
871,5500
872,5500
873,5500
874,5500
875,5500
876,5500
877,5500
878,5500
879,5500
880,5500
881,5500
882,5500
883,5500
884,5500
885,5500
886,5500
887,5500
888,5500
889,5500
890,5500
891,5500
892,5500
893,5500
894,5500
895,5500
896,5500
897,5500
898,5500
899,5500
900,5500
901,5500
902,5500
903,5500
904,5500
905,5500
906,5500
907,5500
908,5500
909,5500
910,5500
911,5500
912,5500
913,5500
914,5500
915,5500
916,5500
917,5500
918,5500
919,5500
920,5500
921,5500
922,5500
923,5500
924,5500
925,5500
926,5500
927,5500
928,5500
929,5500
930,5500
931,5500
932,5500
933,5500
934,5500
935,5500
936,5500
937,5500
938,5500
939,5500
940,5500
941,5500
942,5500
943,5500
944,5500
945,5500
946,5500
947,5500
948,5500
949,5500
950,5500
951,5500
952,5500
953,5500
954,5500
955,5500
956,5500
957,5500
958,5500
959,5500
960,5500
961,5500
962,5500
963,5500
964,5500
965,5500
966,5500
967,5500
968,5500
969,5500
970,5500
971,5500
972,5500
973,5500
974,5500
975,5500
976,5500
977,5500
978,5500
979,5500
980,5500
981,5500
982,5500
983,5500
984,5500
985,5500
986,5500
987,5500
988,5500
989,5500
990,5500
991,5500
992,5500
993,5500
994,5500
995,5500
996,5500
997,5500
998,5500
999,5500
1000,5500
1001,5500
1002,5500
1003,5500
1004,5500
1005,5500
1006,5500
1007,5500
1008,5500
1009,5500
1010,5500
1011,5500
1012,5500
1013,5500
1014,5500
1015,5500
1016,5500
1017,5500
1018,5500
1019,5500
1020,5500
1021,5500
1022,5500
1023,5500
1024,5500
1025,5500
1026,5500
1027,5500
1028,5500
1029,5500
1030,5500
1031,5500
1032,5500
1033,5500
1034,5500
1035,5500
1036,5500
1037,5500
1038,5500
1039,5500
1040,5500
1041,5500
1042,5500
1043,5500
1044,5500
1045,5500
1046,5500
1047,5500
1048,5500
1049,5500
1050,5500
1051,5500
1052,5500
1053,5500
1054,5500
1055,5500
1056,5500
1057,5500
1058,5500
1059,5500
1060,5500
1061,5500
1062,5500
1063,5500
1064,5500
1065,5500
1066,5500
1067,5500
1068,5500
1069,5500
1070,5500
1071,5500
1072,5500
1073,5500
1074,5500
1075,5500
1076,5500
1077,5500
1078,5500
1079,5500
1080,5500
1081,5500
1082,5500
1083,5500
1084,5500
1085,5500
1086,5500
1087,5500
1088,5500
1089,5500
1090,5500
1091,5500
1092,5500
1093,5500
1094,5500
1095,5500
1096,5500
1097,5500
1098,5500
1099,5500
1100,5500
1101,5500
1102,5500
1103,5500
1104,5500
1105,5500
1106,5500
1107,5500
1108,5500
1109,5500
1110,5500
1111,5500
1112,5500
1113,5500
1114,5500
1115,5500
1116,5500
1117,5500
1118,5500
1119,5500
1120,5500
1121,5500
1122,5500
1123,5500
1124,5500
1125,5500
1126,5500
1127,5500
1128,5500
1129,5500
1130,5500
1131,5500
1132,5500
1133,5500
1134,5500
1135,5500
1136,5500
1137,5500
1138,5500
1139,5500
1140,5500
1141,5500
1142,5500
1143,5500
1144,5500
1145,5500
1146,5500
1147,5500
1148,5500
1149,5500
1150,5500
1151,5500
1152,5500
1153,5500
1154,5500
1155,5500
1156,5500
1157,5500
1158,5500
1159,5500
1160,5500
1161,5500
1162,5500
1163,5500
1164,5500
1165,5500
1166,5500
1167,5500
1168,5500
1169,5500
1170,5500
1171,5500
1172,5500
1173,5500
1174,5500
1175,5500
1176,5500
1177,5500
1178,5500
1179,5500
1180,5500
1181,5500
1182,5500
1183,5500
1184,5500
1185,5500
1186,5500
1187,5500
1188,5500
1189,5500
1190,5500
1191,5500
1192,5500
1193,5500
1194,5500
1195,5500
1196,5500
1197,5500
1198,5500
1199,5500
1200,5500
1201,5500
1202,5500
1203,5500
1204,5500
1205,5500
1206,5500
1207,5500
1208,5500
1209,5500
1210,5500
1211,5500
1212,5500
1213,5500
1214,5500
